0.166,0.643697
0.167,0.644588
0.168,0.64546
0.169,0.646314
0.17,0.647149
0.171,0.647965
0.172,0.648764
0.173,0.649545
0.174,0.650308
0.175,0.651053
0.176,0.651782
0.177,0.652493
0.178,0.653186
0.179,0.653863
0.18,0.654524
0.181,0.655168
0.182,0.655795
0.183,0.656406
0.184,0.657001
0.185,0.657581
0.186,0.658144
0.187,0.658692
0.188,0.659225
0.189,0.659742
0.19,0.660244
0.191,0.660732
0.192,0.661204
0.193,0.661662
0.194,0.662105
0.195,0.662534
0.196,0.662949
0.197,0.663349
0.198,0.663736
0.199,0.664109
0.2,0.664468
0.201,0.664814
0.202,0.665146
0.203,0.665465
0.204,0.665771
0.205,0.666064
0.206,0.666344
0.207,0.666611
0.208,0.666866
0.209,0.667108
0.21,0.667337
0.211,0.667555
0.212,0.66776
0.213,0.667954
0.214,0.668135
0.215,0.668305
0.216,0.668463
0.217,0.66861
0.218,0.668745
0.219,0.668869
0.22,0.668981
0.221,0.669083
0.222,0.669173
0.223,0.669253
0.224,0.669322
0.225,0.66938
0.226,0.669428
0.227,0.669465
0.228,0.669492
0.229,0.669509
0.23,0.669516
0.231,0.669513
0.232,0.669499
0.233,0.669476
0.234,0.669443
0.235,0.669401
0.236,0.669349
0.237,0.669287
0.238,0.669217
0.239,0.669136
0.24,0.669047
0.241,0.668949
0.242,0.668842
0.243,0.668726
0.244,0.668601
0.245,0.668467
0.246,0.668325
0.247,0.668174
0.248,0.668014
0.249,0.667847
0.25,0.667671
0.251,0.667486
0.252,0.667294
0.253,0.667094
0.254,0.666885
0.255,0.666669
0.256,0.666445
0.257,0.666213
0.258,0.665974
0.259,0.665727
0.26,0.665473
0.261,0.665211
0.262,0.664941
0.263,0.664665
0.264,0.664381
0.265,0.66409
0.266,0.663792
0.267,0.663487
0.268,0.663175
0.269,0.662857
0.27,0.662531
0.271,0.662199
0.272,0.66186
0.273,0.661514
0.274,0.661162
0.275,0.660804
0.276,0.660439
0.277,0.660068
0.278,0.65969
0.279,0.659307
0.28,0.658917
0.281,0.658521
0.282,0.658119
0.283,0.657711
0.284,0.657298
0.285,0.656878
0.286,0.656453
0.287,0.656021
0.288,0.655585
0.289,0.655142
0.29,0.654694
0.291,0.654241
0.292,0.653782
0.293,0.653318
0.294,0.652848
0.295,0.652373
0.296,0.651893
0.297,0.651408
0.298,0.650917
0.299,0.650422
0.3,0.649921
0.301,0.649415
0.302,0.648905
0.303,0.64839
0.304,0.647869
0.305,0.647344
0.306,0.646815
0.307,0.64628
0.308,0.645741
0.309,0.645198
0.31,0.644649
0.311,0.644097
0.312,0.643539
0.313,0.642978
0.314,0.642412
0.315,0.641842
0.316,0.641267
0.317,0.640688
0.318,0.640105
0.319,0.639518
0.32,0.638927
0.321,0.638331
0.322,0.637732
0.323,0.637129
0.324,0.636521
0.325,0.63591
0.326,0.635295
0.327,0.634676
0.328,0.634053
0.329,0.633427
0.33,0.632796
0.331,0.632162
0.332,0.631525
0.333,0.630884
0.334,0.630239
0.335,0.62959
0.336,0.628939
0.337,0.628283
0.338,0.627624
0.339,0.626962
0.34,0.626297
0.341,0.625628
0.342,0.624956
0.343,0.62428
0.344,0.623602
0.345,0.62292
0.346,0.622235
0.347,0.621546
0.348,0.620855
0.349,0.620161
0.35,0.619463
0.351,0.618763
0.352,0.618059
0.353,0.617353
0.354,0.616643
0.355,0.615931
0.356,0.615216
0.357,0.614498
0.358,0.613777
0.359,0.613054
0.36,0.612327
0.361,0.611598
0.362,0.610866
0.363,0.610132
0.364,0.609395
0.365,0.608655
0.366,0.607913
0.367,0.607168
0.368,0.60642
0.369,0.605671
0.37,0.604918
0.371,0.604163
0.372,0.603406
0.373,0.602646
0.374,0.601884
0.375,0.601119
0.376,0.600352
0.377,0.599583
0.378,0.598811
0.379,0.598037
0.38,0.597261
0.381,0.596483
0.382,0.595702
0.383,0.59492
0.384,0.594135
0.385,0.593348
0.386,0.592558
0.387,0.591767
0.388,0.590974
0.389,0.590178
0.39,0.589381
0.391,0.588581
0.392,0.58778
0.393,0.586976
0.394,0.586171
0.395,0.585363
0.396,0.584554
0.397,0.583743
0.398,0.582929
0.399,0.582114
0.4,0.581297
0.401,0.580479
0.402,0.579658
0.403,0.578836
0.404,0.578012
0.405,0.577186
0.406,0.576358
0.407,0.575529
0.408,0.574698
0.409,0.573865
0.41,0.573031
0.411,0.572195
0.412,0.571357
0.413,0.570518
0.414,0.569677
0.415,0.568834
0.416,0.56799
0.417,0.567145
0.418,0.566298
0.419,0.565449
0.42,0.564599
0.421,0.563747
0.422,0.562894
0.423,0.562039
0.424,0.561183
0.425,0.560325
0.426,0.559466
0.427,0.558606
0.428,0.557744
0.429,0.556881
0.43,0.556016
0.431,0.55515
0.432,0.554283
0.433,0.553414
0.434,0.552544
0.435,0.551673
0.436,0.550801
0.437,0.549927
0.438,0.549052
0.439,0.548175
0.44,0.547298
0.441,0.546419
0.442,0.545539
0.443,0.544658
0.444,0.543775
0.445,0.542892
0.446,0.542007
0.447,0.541121
0.448,0.540234
0.449,0.539346
0.45,0.538457
0.451,0.537566
0.452,0.536675
0.453,0.535782
0.454,0.534889
0.455,0.533994
0.456,0.533098
0.457,0.532201
0.458,0.531303
0.459,0.530404
0.46,0.529504
0.461,0.528603
0.462,0.527702
0.463,0.526799
0.464,0.525895
0.465,0.52499
0.466,0.524084
0.467,0.523177
0.468,0.52227
0.469,0.521361
0.47,0.520451
0.471,0.519541
0.472,0.51863
0.473,0.517717
0.474,0.516804
0.475,0.51589
0.476,0.514975
0.477,0.51406
0.478,0.513143
0.479,0.512226
0.48,0.511308
0.481,0.510388
0.482,0.509469
0.483,0.508548
0.484,0.507626
0.485,0.506704
0.486,0.505781
0.487,0.504857
0.488,0.503933
0.489,0.503007
0.49,0.502081
0.491,0.501154
0.492,0.500227
0.493,0.499298
0.494,0.498369
0.495,0.49744
0.496,0.496509
0.497,0.495578
0.498,0.494646
0.499,0.493714
0.5,0.49278
0.501,0.491846
0.502,0.490912
0.503,0.489977
0.504,0.489041
0.505,0.488104
0.506,0.487167
0.507,0.486229
0.508,0.485291
0.509,0.484352
0.51,0.483412
0.511,0.482472
0.512,0.481531
0.513,0.480589
0.514,0.479647
0.515,0.478705
0.516,0.477761
0.517,0.476818
0.518,0.475873
0.519,0.474928
0.52,0.473983
0.521,0.473037
0.522,0.47209
0.523,0.471143
0.524,0.470195
0.525,0.469247
0.526,0.468298
0.527,0.467349
0.528,0.466399
0.529,0.465449
0.53,0.464498
0.531,0.463547
0.532,0.462595
0.533,0.461643
0.534,0.46069
0.535,0.459737
0.536,0.458783
0.537,0.457829
0.538,0.456875
0.539,0.455919
0.54,0.454964
0.541,0.454008
0.542,0.453051
0.543,0.452095
0.544,0.451137
0.545,0.450179
0.546,0.449221
0.547,0.448263
0.548,0.447304
0.549,0.446344
0.55,0.445384
0.551,0.444424
0.552,0.443463
0.553,0.442502
0.554,0.441541
0.555,0.440579
0.556,0.439617
0.557,0.438654
0.558,0.437691
0.559,0.436727
0.56,0.435764
0.561,0.434799
0.562,0.433835
0.563,0.43287
0.564,0.431905
0.565,0.430939
0.566,0.429973
0.567,0.429007
0.568,0.42804
0.569,0.427073
0.57,0.426106
0.571,0.425138
0.572,0.42417
0.573,0.423202
0.574,0.422233
0.575,0.421265
0.576,0.420295
0.577,0.419326
0.578,0.418356
0.579,0.417386
0.58,0.416415
0.581,0.415444
0.582,0.414473
0.583,0.413502
0.584,0.41253
0.585,0.411558
0.586,0.410586
0.587,0.409613
0.588,0.40864
0.589,0.407667
0.59,0.406694
0.591,0.40572
0.592,0.404746
0.593,0.403772
0.594,0.402797
0.595,0.401823
0.596,0.400848
0.597,0.399872
0.598,0.398897
0.599,0.397921
0.6,0.396945
0.601,0.395969
0.602,0.394992
0.603,0.394015
0.604,0.393038
0.605,0.392061
0.606,0.391084
0.607,0.390106
0.608,0.389128
0.609,0.38815
0.61,0.387171
0.611,0.386193
0.612,0.385214
0.613,0.384235
0.614,0.383255
0.615,0.382276
0.616,0.381296
0.617,0.380316
0.618,0.379336
0.619,0.378356
0.62,0.377375
0.621,0.376395
0.622,0.375414
0.623,0.374432
0.624,0.373451
0.625,0.37247
0.626,0.371488
0.627,0.370506
0.628,0.369524
0.629,0.368541
0.63,0.367559
0.631,0.366576
0.632,0.365593
0.633,0.36461
0.634,0.363627
0.635,0.362644
0.636,0.36166
0.637,0.360676
0.638,0.359693
0.639,0.358708
0.64,0.357724
0.641,0.35674
0.642,0.355755
0.643,0.35477
0.644,0.353786
0.645,0.352801
0.646,0.351815
0.647,0.35083
0.648,0.349844
0.649,0.348859
0.65,0.347873
0.651,0.346887
0.652,0.345901
0.653,0.344914
0.654,0.343928
0.655,0.342941
0.656,0.341955
0.657,0.340968
0.658,0.339981
0.659,0.338994
0.66,0.338006
0.661,0.337019
0.662,0.336031
0.663,0.335044
0.664,0.334056
0.665,0.333068
0.666,0.33208
0.667,0.331092
0.668,0.330103
0.669,0.329115
0.67,0.328126
0.671,0.327138
0.672,0.326149
0.673,0.32516
0.674,0.324171
0.675,0.323182
0.676,0.322192
0.677,0.321203
0.678,0.320214
0.679,0.319224
0.68,0.318234
0.681,0.317244
0.682,0.316254
0.683,0.315264
0.684,0.314274
0.685,0.313284
0.686,0.312293
0.687,0.311303
0.688,0.310312
0.689,0.309321
0.69,0.308331
0.691,0.30734
0.692,0.306349
0.693,0.305358
0.694,0.304366
0.695,0.303375
0.696,0.302384
0.697,0.301392
0.698,0.300401
0.699,0.299409
0.7,0.298417
0.701,0.297425
0.702,0.296433
0.703,0.295441
0.704,0.294449
0.705,0.293457
0.706,0.292464
0.707,0.291472
0.708,0.29048
0.709,0.289487
0.71,0.288494
0.711,0.287502
0.712,0.286509
0.713,0.285516
0.714,0.284523
0.715,0.28353
0.716,0.282537
0.717,0.281544
0.718,0.28055
0.719,0.279557
0.72,0.278563
0.721,0.27757
0.722,0.276576
0.723,0.275583
0.724,0.274589
0.725,0.273595
0.726,0.272601
0.727,0.271607
0.728,0.270613
0.729,0.269619
0.73,0.268625
0.731,0.267631
0.732,0.266636
0.733,0.265642
0.734,0.264648
0.735,0.263653
0.736,0.262659
0.737,0.261664
0.738,0.260669
0.739,0.259675
0.74,0.25868
0.741,0.257685
0.742,0.25669
0.743,0.255695
0.744,0.2547
0.745,0.253705
0.746,0.25271
0.747,0.251715
0.748,0.250719
0.749,0.249724
0.75,0.248729
0.751,0.247733
0.752,0.246738
0.753,0.245742
0.754,0.244746
0.755,0.243751
0.756,0.242755
0.757,0.241759
0.758,0.240763
0.759,0.239768
0.76,0.238772
0.761,0.237776
0.762,0.23678
0.763,0.235784
0.764,0.234788
0.765,0.233791
0.766,0.232795
0.767,0.231799
0.768,0.230803
0.769,0.229806
0.77,0.22881
0.771,0.227813
0.772,0.226817
0.773,0.22582
0.774,0.224824
0.775,0.223827
0.776,0.222831
0.777,0.221834
0.778,0.220837
0.779,0.21984
0.78,0.218843
0.781,0.217847
0.782,0.21685
0.783,0.215853
0.784,0.214856
0.785,0.213859
0.786,0.212862
0.787,0.211865
0.788,0.210867
0.789,0.20987
0.79,0.208873
0.791,0.207876
0.792,0.206878
0.793,0.205881
0.794,0.204884
0.795,0.203886
0.796,0.202889
0.797,0.201891
0.798,0.200894
0.799,0.199896
0.8,0.198899
0.801,0.197901
0.802,0.196904
0.803,0.195906
0.804,0.194908
0.805,0.19391
0.806,0.192913
0.807,0.191915
0.808,0.190917
0.809,0.189919
0.81,0.188921
0.811,0.187923
0.812,0.186925
0.813,0.185927
0.814,0.184929
0.815,0.183931
0.816,0.182933
0.817,0.181935
0.818,0.180937
0.819,0.179939
0.82,0.178941
0.821,0.177942
0.822,0.176944
0.823,0.175946
0.824,0.174948
0.825,0.173949
0.826,0.172951
0.827,0.171953
0.828,0.170954
0.829,0.169956
0.83,0.168957
0.831,0.167959
0.832,0.16696
0.833,0.165962
0.834,0.164963
0.835,0.163965
0.836,0.162966
0.837,0.161968
0.838,0.160969
0.839,0.15997
0.84,0.158972
0.841,0.157973
0.842,0.156974
0.843,0.155975
0.844,0.154977
0.845,0.153978
0.846,0.152979
0.847,0.15198
0.848,0.150981
0.849,0.149982
0.85,0.148983
0.851,0.147985
0.852,0.146986
0.853,0.145987
0.854,0.144988
0.855,0.143989
0.856,0.14299
0.857,0.141991
0.858,0.140992
0.859,0.139992
0.86,0.138993
0.861,0.137994
0.862,0.136995
0.863,0.135996
0.864,0.134997
0.865,0.133998
0.866,0.132998
0.867,0.131999
0.868,0.131
0.869,0.130001
0.87,0.129001
0.871,0.128002
0.872,0.127003
0.873,0.126003
0.874,0.125004
0.875,0.124005
0.876,0.123005
0.877,0.122006
0.878,0.121007
0.879,0.120007
0.88,0.119008
0.881,0.118008
0.882,0.117009
0.883,0.116009
0.884,0.11501
0.885,0.11401
0.886,0.113011
0.887,0.112011
0.888,0.111012
0.889,0.110012
0.89,0.109013
0.891,0.108013
0.892,0.107013
0.893,0.106014
0.894,0.105014
0.895,0.104015
0.896,0.103015
0.897,0.102015
0.898,0.101016
0.899,0.100016
0.9,0.0990162
0.901,0.0980165
0.902,0.0970167
0.903,0.096017
0.904,0.0950172
0.905,0.0940175
0.906,0.0930177
0.907,0.0920179
0.908,0.0910181
0.909,0.0900183
0.91,0.0890185
0.911,0.0880186
0.912,0.0870188
0.913,0.0860189
0.914,0.085019
0.915,0.0840192
0.916,0.0830193
0.917,0.0820194
0.918,0.0810195
0.919,0.0800195
0.92,0.0790196
0.921,0.0780197
0.922,0.0770197
0.923,0.0760198
0.924,0.0750198
0.925,0.0740198
0.926,0.0730198
0.927,0.0720198
0.928,0.0710198
0.929,0.0700198
0.93,0.0690198
0.931,0.0680197
0.932,0.0670197
0.933,0.0660196
0.934,0.0650196
0.935,0.0640195
0.936,0.0630194
0.937,0.0620193
0.938,0.0610192
0.939,0.0600191
0.94,0.059019
0.941,0.0580189
0.942,0.0570187
0.943,0.0560186
0.944,0.0550184
0.945,0.0540183
0.946,0.0530181
0.947,0.052018
0.948,0.0510178
0.949,0.0500176
0.95,0.0490174
0.951,0.0480172
0.952,0.047017
0.953,0.0460168
0.954,0.0450165
0.955,0.0440163
0.956,0.0430161
0.957,0.0420158
0.958,0.0410156
0.959,0.0400153
0.96,0.0390151
0.961,0.0380148
0.962,0.0370145
0.963,0.0360142
0.964,0.0350139
0.965,0.0340136
0.966,0.0330133
0.967,0.032013
0.968,0.0310127
0.969,0.0300124
0.97,0.029012
0.971,0.0280117
0.972,0.0270114
0.973,0.026011
0.974,0.0250106
0.975,0.0240103
0.976,0.0230099
0.977,0.0220095
0.978,0.0210092
0.979,0.0200088
0.98,0.0190084
0.981,0.018008
0.982,0.0170076
0.983,0.0160072
0.984,0.0150068
0.985,0.0140064
0.986,0.0130059
0.987,0.0120055
0.988,0.0110051
0.989,0.0100046
0.99,0.0090042
0.991,0.00800376
0.992,0.0070033
0.993,0.00600285
0.994,0.00500238
0.995,0.00400192
0.996,0.00300145
0.997,0.00200097
0.998,0.00100049
0.999,2.29281e-09
1,0
