0.000000e+00,0.000000e+00
9.900990e-03,8.436572e-02
1.980198e-02,1.598453e-01
2.970297e-02,2.272764e-01
3.960396e-02,2.874178e-01
4.950495e-02,3.409566e-01
5.940594e-02,3.885152e-01
6.930693e-02,4.306573e-01
7.920792e-02,4.678935e-01
8.910891e-02,5.006864e-01
9.900990e-02,5.294547e-01
1.089109e-01,5.545778e-01
1.188119e-01,5.763994e-01
1.287129e-01,5.952307e-01
1.386139e-01,6.113535e-01
1.485149e-01,6.250232e-01
1.584158e-01,6.364710e-01
1.683168e-01,6.459064e-01
1.782178e-01,6.535191e-01
1.881188e-01,6.594808e-01
1.980198e-01,6.639473e-01
2.079208e-01,6.670594e-01
2.178218e-01,6.689449e-01
2.277228e-01,6.697194e-01
2.376238e-01,6.694876e-01
2.475248e-01,6.683443e-01
2.574257e-01,6.663756e-01
2.673267e-01,6.636591e-01
2.772277e-01,6.602654e-01
2.871287e-01,6.562583e-01
2.970297e-01,6.516957e-01
3.069307e-01,6.466299e-01
3.168317e-01,6.411083e-01
3.267327e-01,6.351740e-01
3.366337e-01,6.288658e-01
3.465347e-01,6.222189e-01
3.564356e-01,6.152653e-01
3.663366e-01,6.080340e-01
3.762376e-01,6.005510e-01
3.861386e-01,5.928401e-01
3.960396e-01,5.849228e-01
4.059406e-01,5.768186e-01
4.158416e-01,5.685450e-01
4.257426e-01,5.601181e-01
4.356436e-01,5.515522e-01
4.455446e-01,5.428605e-01
4.554455e-01,5.340549e-01
4.653465e-01,5.251461e-01
4.752475e-01,5.161437e-01
4.851485e-01,5.070568e-01
4.950495e-01,4.978931e-01
5.049505e-01,4.886599e-01
5.148515e-01,4.793639e-01
5.247525e-01,4.700108e-01
5.346535e-01,4.606062e-01
5.445545e-01,4.511548e-01
5.544554e-01,4.416610e-01
5.643564e-01,4.321290e-01
5.742574e-01,4.225621e-01
5.841584e-01,4.129639e-01
5.940594e-01,4.033371e-01
6.039604e-01,3.936845e-01
6.138614e-01,3.840086e-01
6.237624e-01,3.743114e-01
6.336634e-01,3.645952e-01
6.435644e-01,3.548615e-01
6.534653e-01,3.451121e-01
6.633663e-01,3.353484e-01
6.732673e-01,3.255719e-01
6.831683e-01,3.157837e-01
6.930693e-01,3.059848e-01
7.029703e-01,2.961764e-01
7.128713e-01,2.863593e-01
7.227723e-01,2.765344e-01
7.326733e-01,2.667023e-01
7.425743e-01,2.568637e-01
7.524752e-01,2.470194e-01
7.623762e-01,2.371697e-01
7.722772e-01,2.273152e-01
7.821782e-01,2.174564e-01
7.920792e-01,2.075936e-01
8.019802e-01,1.977273e-01
8.118812e-01,1.878578e-01
8.217822e-01,1.779853e-01
8.316832e-01,1.681102e-01
8.415842e-01,1.582327e-01
8.514851e-01,1.483530e-01
8.613861e-01,1.384714e-01
8.712871e-01,1.285880e-01
8.811881e-01,1.187029e-01
8.910891e-01,1.088164e-01
9.009901e-01,9.892861e-02
9.108911e-01,8.903959e-02
9.207921e-01,7.914948e-02
9.306931e-01,6.925839e-02
9.405941e-01,5.936641e-02
9.504950e-01,4.947362e-02
9.603960e-01,3.958010e-02
9.702970e-01,2.968592e-02
9.801980e-01,1.979114e-02
9.900990e-01,9.895815e-03
1.000000e+00,-6.599200e-16
