0.000000e+00,0.000000e+00
1.000000e-02,6.101232e-02
2.000000e-02,1.129763e-01
3.000000e-02,1.694644e-01
4.000000e-02,2.210138e-01
5.000000e-02,2.675945e-01
6.000000e-02,3.094102e-01
7.000000e-02,3.467539e-01
8.000000e-02,3.799488e-01
9.000000e-02,4.093215e-01
1.000000e-01,4.351889e-01
1.100000e-01,4.578515e-01
1.200000e-01,4.775907e-01
1.300000e-01,4.946675e-01
1.400000e-01,5.093228e-01
1.500000e-01,5.217780e-01
1.600000e-01,5.322358e-01
1.700000e-01,5.408815e-01
1.800000e-01,5.478842e-01
1.900000e-01,5.533979e-01
2.000000e-01,5.575627e-01
2.100000e-01,5.605061e-01
2.200000e-01,5.623439e-01
2.300000e-01,5.631811e-01
2.400000e-01,5.631132e-01
2.500000e-01,5.622266e-01
2.600000e-01,5.605998e-01
2.700000e-01,5.583040e-01
2.800000e-01,5.554034e-01
2.900000e-01,5.519565e-01
3.000000e-01,5.480161e-01
3.100000e-01,5.436300e-01
3.200000e-01,5.388416e-01
3.300000e-01,5.336899e-01
3.400000e-01,5.282105e-01
3.500000e-01,5.224354e-01
3.600000e-01,5.163937e-01
3.700000e-01,5.101115e-01
3.800000e-01,5.036126e-01
3.900000e-01,4.969183e-01
4.000000e-01,4.900482e-01
4.100000e-01,4.830196e-01
4.200000e-01,4.758485e-01
4.300000e-01,4.685491e-01
4.400000e-01,4.611343e-01
4.500000e-01,4.536157e-01
4.600000e-01,4.460040e-01
4.700000e-01,4.383086e-01
4.800000e-01,4.305380e-01
4.900000e-01,4.227001e-01
5.000000e-01,4.148017e-01
5.100000e-01,4.068493e-01
5.200000e-01,3.988484e-01
5.300000e-01,3.908042e-01
5.400000e-01,3.827213e-01
5.500000e-01,3.746039e-01
5.600000e-01,3.664557e-01
5.700000e-01,3.582801e-01
5.800000e-01,3.500801e-01
5.900000e-01,3.418585e-01
6.000000e-01,3.336177e-01
6.100000e-01,3.253599e-01
6.200000e-01,3.170871e-01
6.300000e-01,3.088011e-01
6.400000e-01,3.005035e-01
6.500000e-01,2.921958e-01
6.600000e-01,2.838792e-01
6.700000e-01,2.755548e-01
6.800000e-01,2.672238e-01
6.900000e-01,2.588870e-01
7.000000e-01,2.505453e-01
7.100000e-01,2.421995e-01
7.200000e-01,2.338501e-01
7.300000e-01,2.254978e-01
7.400000e-01,2.171431e-01
7.500000e-01,2.087864e-01
7.600000e-01,2.004283e-01
7.700000e-01,1.920690e-01
7.800000e-01,1.837089e-01
7.900000e-01,1.753482e-01
8.000000e-01,1.669873e-01
8.100000e-01,1.586264e-01
8.200000e-01,1.502655e-01
8.300000e-01,1.419051e-01
8.400000e-01,1.335450e-01
8.500000e-01,1.251856e-01
8.600000e-01,1.168269e-01
8.700000e-01,1.084691e-01
8.800000e-01,1.001121e-01
8.900000e-01,9.175611e-02
9.000000e-01,8.340115e-02
9.100000e-01,7.504728e-02
9.200000e-01,6.669452e-02
9.300000e-01,5.834293e-02
9.400000e-01,4.999252e-02
9.500000e-01,4.164332e-02
9.600000e-01,3.329534e-02
9.700000e-01,2.494858e-02
9.800000e-01,1.660306e-02
9.900000e-01,8.258781e-03
1.000000e+00,0.000000e+00
